"dialog_id","turn_id","domains","domains_original","context","schema","target","is_api_call"
"1_00102","5","flights","Flights_3","User: I need to attend a function in my cousin house. so i need to travel. Will you find a one way flight?
System: From which city you want to depart?
User: I need to depart from San Francisco. I wish to fly with American airlines to London.
System: In which date would you like to travel?
User: It should be on Wednesday next week
System: There is 1 flight that suits your needs. It is an American Airlines and flight depart at 6 pm local time and the itinerary has 1 layovers and its costs is $373 per passenger.
Last User Utterance:Ok thats great. Will you find round trip flights?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","In which date do you want to take the return flight?","0"
"1_00102","6","flights","Flights_3","User: I need to attend a function in my cousin house. so i need to travel. Will you find a one way flight?
System: From which city you want to depart?
User: I need to depart from San Francisco. I wish to fly with American airlines to London.
System: In which date would you like to travel?
User: It should be on Wednesday next week
System: There is 1 flight that suits your needs. It is an American Airlines and flight depart at 6 pm local time and the itinerary has 1 layovers and its costs is $373 per passenger.
User: Ok thats great. Will you find round trip flights?
System: In which date do you want to take the return flight?
Last User Utterance:It should be on next Friday.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-06', 'destination_city': 'London', 'origin_city': 'San Francisco', 'return_date': '2019-03-08'})","1"
"1_00102","7","flights","Flights_3","User: I need to attend a function in my cousin house. so i need to travel. Will you find a one way flight?
System: From which city you want to depart?
User: I need to depart from San Francisco. I wish to fly with American airlines to London.
System: In which date would you like to travel?
User: It should be on Wednesday next week
System: There is 1 flight that suits your needs. It is an American Airlines and flight depart at 6 pm local time and the itinerary has 1 layovers and its costs is $373 per passenger.
User: Ok thats great. Will you find round trip flights?
System: In which date do you want to take the return flight?
Last User Utterance:It should be on next Friday.
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'True', 'departure_date': '2019-03-06', 'destination_airport_name': 'Heathrow International Airport', 'destination_city': 'London', 'flight_class': 'Economy', 'inbound_arrival_time': '12:41', 'inbound_departure_time': '02:00', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'SFO International Airport', 'origin_city': 'San Francisco', 'outbound_arrival_time': '16:14', 'outbound_departure_time': '18:00', 'passengers': '1', 'price': '742', 'return_date': '2019-03-08'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-06', 'destination_city': 'London', 'origin_city': 'San Francisco', 'return_date': '2019-03-08'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Ok You wisht to fly with American airlines and flight takes off at 6 pm local time and return flight takes off at 2 am local time. it costs is $742 per passenger.","0"
"1_00102","8","flights","Flights_3","User: I need to attend a function in my cousin house. so i need to travel. Will you find a one way flight?
System: From which city you want to depart?
User: I need to depart from San Francisco. I wish to fly with American airlines to London.
System: In which date would you like to travel?
User: It should be on Wednesday next week
System: There is 1 flight that suits your needs. It is an American Airlines and flight depart at 6 pm local time and the itinerary has 1 layovers and its costs is $373 per passenger.
User: Ok thats great. Will you find round trip flights?
System: In which date do you want to take the return flight?
User: It should be on next Friday.
System: Ok You wisht to fly with American airlines and flight takes off at 6 pm local time and return flight takes off at 2 am local time. it costs is $742 per passenger.
Last User Utterance:Thanks, it sounds good to me
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Take care have a great day","0"
"1_00103","1","flights","Flights_3","
Last User Utterance:I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","What is your planned date of departure, and what is your intended destination?","0"
"1_00103","2","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
Last User Utterance:I plan on flying to Philadelphia on the 12th of March.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","What city do you plan on departing from?","0"
"1_00103","3","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
Last User Utterance:I will be leaving New York.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-12', 'destination_city': 'Philadelphia', 'origin_city': 'New York', 'passengers': '1'})","1"
"1_00103","4","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
Last User Utterance:I will be leaving New York.
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-12', 'destination_airport_name': 'PHL International Airport', 'destination_city': 'Philadelphia', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': 'JFK International Airport', 'origin_city': 'New York', 'outbound_arrival_time': '08:46', 'outbound_departure_time': '07:55', 'passengers': '1', 'price': '64'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-12', 'destination_city': 'Philadelphia', 'origin_city': 'New York', 'passengers': '1'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.","0"
"1_00103","5","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
Last User Utterance:At what time will the flight arrive at Philadelphia?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","It takes about an hour. Specifically, it will land at 8:46 am local time.","0"
"1_00103","6","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
Last User Utterance:What airport will the flight go to?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","It will land at PHL International Airport.","0"
"1_00103","7","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
User: What airport will the flight go to?
System: It will land at PHL International Airport.
Last User Utterance:Got it. I'd like to find a round trip flight.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","On what day do you plan on going back to New York?","0"
"1_00103","8","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
User: What airport will the flight go to?
System: It will land at PHL International Airport.
User: Got it. I'd like to find a round trip flight.
System: On what day do you plan on going back to New York?
Last User Utterance:I intend on returning on the 14th.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-12', 'destination_city': 'Philadelphia', 'origin_city': 'New York', 'passengers': '1', 'return_date': '2019-03-14'})","1"
"1_00103","9","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
User: What airport will the flight go to?
System: It will land at PHL International Airport.
User: Got it. I'd like to find a round trip flight.
System: On what day do you plan on going back to New York?
Last User Utterance:I intend on returning on the 14th.
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-12', 'destination_airport_name': 'PHL International Airport', 'destination_city': 'Philadelphia', 'flight_class': 'Economy', 'inbound_arrival_time': '21:36', 'inbound_departure_time': '20:45', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': 'JFK International Airport', 'origin_city': 'New York', 'outbound_arrival_time': '08:46', 'outbound_departure_time': '07:55', 'passengers': '1', 'price': '123', 'return_date': '2019-03-14'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-12', 'destination_city': 'Philadelphia', 'origin_city': 'New York', 'passengers': '1', 'return_date': '2019-03-14'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I found 1 flight that suits your needs, hosted by American Airlines. It takes off at 7:55 am local time, whereas the returning flight takes off at 8:45 pm local time. A ticket for the flight costs $123 per passenger.","0"
"1_00103","10","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
User: What airport will the flight go to?
System: It will land at PHL International Airport.
User: Got it. I'd like to find a round trip flight.
System: On what day do you plan on going back to New York?
User: I intend on returning on the 14th.
System: I found 1 flight that suits your needs, hosted by American Airlines. It takes off at 7:55 am local time, whereas the returning flight takes off at 8:45 pm local time. A ticket for the flight costs $123 per passenger.
Last User Utterance:Good to know.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Is there anything else I can help you with?","0"
"1_00103","11","flights","Flights_3","User: I'm going on vacation pretty soon. Can you find me a one seat one-way flight?
System: What is your planned date of departure, and what is your intended destination?
User: I plan on flying to Philadelphia on the 12th of March.
System: What city do you plan on departing from?
User: I will be leaving New York.
System: Do you want to take a flight from American Airlines? It leaves at 7:55 am local time, has 0 layovers, and a ticket costs you $64.
User: At what time will the flight arrive at Philadelphia?
System: It takes about an hour. Specifically, it will land at 8:46 am local time.
User: What airport will the flight go to?
System: It will land at PHL International Airport.
User: Got it. I'd like to find a round trip flight.
System: On what day do you plan on going back to New York?
User: I intend on returning on the 14th.
System: I found 1 flight that suits your needs, hosted by American Airlines. It takes off at 7:55 am local time, whereas the returning flight takes off at 8:45 pm local time. A ticket for the flight costs $123 per passenger.
User: Good to know.
System: Is there anything else I can help you with?
Last User Utterance:Not now. Thanks.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Have yourself a wonderful day.","0"
"1_00104","1","flights","Flights_3","
Last User Utterance:Can you help me find a one way flight?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Where are you planing to go? And which city are you leaving from and when do you want to travel?","0"
"1_00104","2","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
Last User Utterance:I'm flying to Toronto from Chicago on the 11th
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-11', 'destination_city': 'Toronto', 'origin_city': 'Chicago'})","1"
"1_00104","3","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
Last User Utterance:I'm flying to Toronto from Chicago on the 11th
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-11', 'destination_airport_name': 'Toronto Pearson International Airport', 'destination_city': 'Toronto', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': ""O'Hare International Airport"", 'origin_city': 'Chicago', 'outbound_arrival_time': '18:28', 'outbound_departure_time': '15:50', 'passengers': '1', 'price': '93'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'departure_date': '2019-03-11', 'destination_city': 'Toronto', 'origin_city': 'Chicago'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93","0"
"1_00104","4","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
User: I'm flying to Toronto from Chicago on the 11th
System: I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93
Last User Utterance:What about a round trip flight, with 0 bags to check in?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Which day do you want to take the flight back?","0"
"1_00104","5","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
User: I'm flying to Toronto from Chicago on the 11th
System: I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93
User: What about a round trip flight, with 0 bags to check in?
System: Which day do you want to take the flight back?
Last User Utterance:I want to go back on March 13th
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-11', 'destination_city': 'Toronto', 'number_checked_bags': '0', 'origin_city': 'Chicago', 'return_date': '2019-03-13'})","1"
"1_00104","6","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
User: I'm flying to Toronto from Chicago on the 11th
System: I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93
User: What about a round trip flight, with 0 bags to check in?
System: Which day do you want to take the flight back?
Last User Utterance:I want to go back on March 13th
End Dialog History

Search Results:
{'search_results': {'airlines': 'American Airlines', 'arrives_next_day': 'False', 'departure_date': '2019-03-11', 'destination_airport_name': 'Toronto Pearson International Airport', 'destination_city': 'Toronto', 'flight_class': 'Economy', 'inbound_arrival_time': '11:23', 'inbound_departure_time': '10:45', 'number_checked_bags': '0', 'number_stops': '0', 'origin_airport_name': ""O'Hare International Airport"", 'origin_city': 'Chicago', 'outbound_arrival_time': '18:28', 'outbound_departure_time': '15:50', 'passengers': '1', 'price': '185', 'return_date': '2019-03-13'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'American Airlines', 'departure_date': '2019-03-11', 'destination_city': 'Toronto', 'number_checked_bags': '0', 'origin_city': 'Chicago', 'return_date': '2019-03-13'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","How about flying on American airlines with a 3:50 pm take off and a 10:45 am return flight for $185?","0"
"1_00104","7","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
User: I'm flying to Toronto from Chicago on the 11th
System: I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93
User: What about a round trip flight, with 0 bags to check in?
System: Which day do you want to take the flight back?
User: I want to go back on March 13th
System: How about flying on American airlines with a 3:50 pm take off and a 10:45 am return flight for $185?
Last User Utterance:Where does the flight land? And does it arrive on the next day?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","The flight arrives same day at Toronto Pearson International Airport","0"
"1_00104","8","flights","Flights_3","User: Can you help me find a one way flight?
System: Where are you planing to go? And which city are you leaving from and when do you want to travel?
User: I'm flying to Toronto from Chicago on the 11th
System: I found 3 flights. How about a American Airlines flight leaving at 3:50 pm with 0 layovers for $93
User: What about a round trip flight, with 0 bags to check in?
System: Which day do you want to take the flight back?
User: I want to go back on March 13th
System: How about flying on American airlines with a 3:50 pm take off and a 10:45 am return flight for $185?
User: Where does the flight land? And does it arrive on the next day?
System: The flight arrives same day at Toronto Pearson International Airport
Last User Utterance:Alright that is all I need
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","Have a good one","0"
"1_00105","1","flights","Flights_3","
Last User Utterance:My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","When would you like to make the trip? Where would you be heading and from which city would you be leaving?","0"
"1_00105","2","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
Last User Utterance:I want to fly from New York to Seattle on the 3rd of March.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchOnewayFlight', parameters={'airlines': 'Delta Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Seattle', 'origin_city': 'New York', 'passengers': '4'})","1"
"1_00105","3","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
Last User Utterance:I want to fly from New York to Seattle on the 3rd of March.
End Dialog History

Search Results:
{'search_results': {'airlines': 'Delta Airlines', 'arrives_next_day': 'True', 'departure_date': '2019-03-03', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'JFK International Airport', 'origin_city': 'New York', 'outbound_arrival_time': '01:17', 'outbound_departure_time': '19:10', 'passengers': '4', 'price': '301'}}
End Search Results
ApiCall(method='SearchOnewayFlight', parameters={'airlines': 'Delta Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Seattle', 'origin_city': 'New York', 'passengers': '4'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","There is 1 flight available on Delta Airlines that leaves at 7:10 pm. There would be 1 layover and the price is $301.","0"
"1_00105","4","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
User: I want to fly from New York to Seattle on the 3rd of March.
System: There is 1 flight available on Delta Airlines that leaves at 7:10 pm. There would be 1 layover and the price is $301.
Last User Utterance:What is the name of the airport that I would be departing from?
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","The flight leaves JFK International Airport at 1:17 am.","0"
"1_00105","5","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
User: I want to fly from New York to Seattle on the 3rd of March.
System: There is 1 flight available on Delta Airlines that leaves at 7:10 pm. There would be 1 layover and the price is $301.
User: What is the name of the airport that I would be departing from?
System: The flight leaves JFK International Airport at 1:17 am.
Last User Utterance:That would be fine. I would need a round trip flight.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","When would you like to return?","0"
"1_00105","6","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
User: I want to fly from New York to Seattle on the 3rd of March.
System: There is 1 flight available on Delta Airlines that leaves at 7:10 pm. There would be 1 layover and the price is $301.
User: What is the name of the airport that I would be departing from?
System: The flight leaves JFK International Airport at 1:17 am.
User: That would be fine. I would need a round trip flight.
System: When would you like to return?
Last User Utterance:On Tuesday next week.
End Dialog History

","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Delta Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Seattle', 'origin_city': 'New York', 'passengers': '4', 'return_date': '2019-03-05'})","1"
"1_00105","7","flights","Flights_3","User: My long awaited vacation is coming up. I want 4 seats on a one way flight aboard Delta Airlines.
System: When would you like to make the trip? Where would you be heading and from which city would you be leaving?
User: I want to fly from New York to Seattle on the 3rd of March.
System: There is 1 flight available on Delta Airlines that leaves at 7:10 pm. There would be 1 layover and the price is $301.
User: What is the name of the airport that I would be departing from?
System: The flight leaves JFK International Airport at 1:17 am.
User: That would be fine. I would need a round trip flight.
System: When would you like to return?
Last User Utterance:On Tuesday next week.
End Dialog History

Search Results:
{'search_results': {'airlines': 'Delta Airlines', 'arrives_next_day': 'True', 'departure_date': '2019-03-03', 'destination_airport_name': 'Seattle-Tacoma International Airport', 'destination_city': 'Seattle', 'flight_class': 'Economy', 'inbound_arrival_time': '17:59', 'inbound_departure_time': '08:05', 'number_checked_bags': '0', 'number_stops': '1', 'origin_airport_name': 'JFK International Airport', 'origin_city': 'New York', 'outbound_arrival_time': '01:17', 'outbound_departure_time': '19:10', 'passengers': '4', 'price': '564', 'return_date': '2019-03-05'}}
End Search Results
ApiCall(method='SearchRoundtripFlights', parameters={'airlines': 'Delta Airlines', 'departure_date': '2019-03-03', 'destination_city': 'Seattle', 'origin_city': 'New York', 'passengers': '4', 'return_date': '2019-03-05'})","Schema for Flights
Intent: SearchOnewayFlight
required slots: origin city,destination city,departure date
optional slots: airlines,passengers,flight class,number checked bags
Intent: SearchRoundtripFlights
required slots: origin city,destination city,departure date,return date
optional slots: airlines,passengers,flight class,number checked bags","There is 1 flight available on Delta Airlines. It leaves at 7:10 pm and returns at 8:05 am local time. The price of the ticket is $564.","0"
